611.05957031	2.33013333
611.05957031	2.32038821
611.06353760	2.32038821
611.06781006	2.32331123
611.07159424	2.33301338
611.07604980	2.30380301
611.08013916	2.33013333
611.08013916	2.33013333
611.08410645	2.30380301
611.08825684	2.32331123
611.09234619	2.36862236
611.09234619	2.33301338
611.09631348	2.30380301
611.10046387	2.33013333
611.10461426	2.33013333
611.10461426	2.33013333
611.10864258	2.32331123
611.11279297	2.32331123
611.11700439	2.32038821
611.12127686	2.33038032
611.12548828	2.32038821
611.12548828	2.33013333
611.12902832	2.33301338
611.13323975	2.33013333
611.13714600	2.32038821
611.13714600	2.33038032
611.14147949	2.33132263
611.14556885	2.33038032
611.14953613	2.33013333
611.14953613	2.30380301
611.15350342	2.30380301
611.15777588	2.32038821
611.16217041	2.33038032
611.16589355	2.32038821
611.17004395	2.32331123
611.17004395	2.32331123
611.17431641	2.33301338
611.17828369	2.30380301
611.18237305	2.33013333
611.18237305	2.32038821
611.18658447	2.32038821
611.19055176	2.30380301
611.19470215	2.32331123
611.19470215	2.30380301
611.19860840	2.32038821
611.20275879	2.33038032
611.20715332	2.32038821
611.21093750	2.32038821
611.21539307	2.33013333
611.21539307	2.33038032
611.21911621	2.31126362
611.22351074	2.33213683
611.22753906	2.31126362
611.22753906	2.33038032
611.23144531	2.33132263
611.23559570	2.33132263
611.23962402	2.31126362
611.23962402	2.31126362
611.24383545	2.31126362
611.24798584	2.33213683
611.25207520	2.33038032
611.25610352	2.33132263
611.26025391	2.31126362
611.26025391	2.33213683
611.26422119	2.31126362
611.26843262	2.33038032
611.27246094	2.33038032
611.27246094	2.33013333
611.27667236	2.32038821
611.28070068	2.33038032
611.28491211	2.32038821
611.28491211	2.33013333
611.28881836	2.30380301
611.29296875	2.30380301
611.29711914	2.33013333
611.30151367	2.32038821
611.30566406	2.33038032
611.30566406	2.33038032
611.30969238	2.32038821
611.31341553	2.30380301
611.31756592	2.33013333
611.31756592	2.33038032
611.32177734	2.33038032
611.32598877	2.32038821
611.33001709	2.32331123
611.33001709	2.32331123
611.33404541	2.33013333
611.33825684	2.33038032
611.34240723	2.33132263
611.34637451	2.33132263
611.35046387	2.33132263
611.35046387	2.31126362
611.35473633	2.33213683
611.35845947	2.23311263
611.36273193	2.23323310
611.36273193	2.13602833
611.36676025	2.21368632
611.37078857	2.23330183
611.37518311	2.31322332
611.37518311	2.32233306
611.37902832	2.31126362
611.38305664	2.33301338
611.38305664	2.20388231
611.38745117	2.83313226
611.39141846	2.30136083
611.39556885	2.32136863
611.39556885	2.86223303
611.39953613	2.86223303
611.40368652	2.28331368
611.40765381	2.26320330
611.40765381	2.20388231
611.41174316	2.66666623
611.41577148	2.60283316
611.42004395	2.32331123
611.42004395	2.32038821
611.42401123	2.31126362
611.42816162	2.33132263
611.42816162	2.33132263
611.43218994	2.31126362
611.43634033	2.32233306
611.44042969	2.33233122
611.44042969	2.33233122
611.44458008	2.33333323
611.44866943	2.32233306
