1717.91516113	2.84313726
1717.91931152	2.84313726
1717.92382813	2.84313726
1717.92736816	2.82352948
1717.93151855	2.84313726
1717.93151855	2.88235283
1717.93554688	2.88235283
1717.93969727	2.92156863
1717.94384766	2.92156863
1717.94384766	2.90196085
1717.94787598	2.88235283
1717.95190430	2.86274505
1717.95617676	2.86274505
1717.95617676	2.86274505
1717.96020508	2.84313726
1717.96423340	2.80392146
1717.96826172	2.66666675
1717.97241211	2.66666675
1717.97680664	2.70588231
1717.97680664	2.68627453
1717.98059082	2.60784316
1717.98486328	2.54901958
1717.98876953	2.52941179
1717.98876953	2.50980401
1717.99316406	2.50980401
1717.99707031	2.52941179
1718.00122070	2.49019599
1718.00122070	2.45098042
1718.00537109	2.41176462
1718.00952148	2.37254906
1718.00952148	2.31372547
1718.01342773	2.33333325
1718.01745605	2.35294127
1718.02160645	2.37254906
1718.02160645	2.33333325
1718.02587891	2.31372547
1718.02978516	2.29411769
1718.03393555	2.29411769
1718.03393555	2.35294127
1718.03820801	2.39215684
1718.04211426	2.39215684
1718.04626465	2.35294127
1718.04626465	2.33333325
1718.05029297	2.31372547
1718.05554199	2.33333325
1718.05554199	2.33333325
1718.05847168	2.31372547
1718.06250000	2.29411769
1718.06713867	2.29411769
1718.06713867	2.31372547
1718.07092285	2.31372547
1718.07495117	2.35294127
1718.07910156	2.39215684
1718.07910156	2.37254906
1718.08300781	2.39215684
1718.08715820	2.35294127
1718.09130859	2.35294127
1718.09130859	2.37254906
1718.09521484	2.43137264
1718.09960938	2.45098042
1718.09960938	2.41176462
1718.10351563	2.41176462
1718.10778809	2.39215684
1718.11193848	2.39215684
1718.11193848	2.39215684
1718.11584473	2.43137264
1718.11999512	2.45098042
1718.12402344	2.45098042
1718.12402344	2.47058821
1718.12829590	2.45098042
1718.13256836	2.43137264
1718.13635254	2.45098042
1718.13635254	2.47058821
1718.14050293	2.47058821
1718.14477539	2.45098042
1718.14477539	2.41176462
1718.14880371	2.41176462
1718.15270996	2.41176462
1718.15698242	2.47058821
1718.15698242	2.47058821
1718.16101074	2.43137264
1718.16503906	2.37254906
1718.16918945	2.37254906
1718.16918945	2.37254906
1718.17346191	2.39215684
1718.17736816	2.39215684
1718.18127441	2.35294127
1718.18127441	2.29411769
1718.18542480	2.27450991
1718.18969727	2.29411769
1718.18969727	2.35294127
1718.19372559	2.35294127
1718.19775391	2.33333325
1718.20227051	2.29411769
1718.20227051	2.31372547
1718.20642090	2.33333325
1718.21020508	2.33333325
1718.21447754	2.33333325
1718.21447754	2.33333325
1718.21862793	2.33333325
1718.22241211	2.31372547
1718.22656250	2.29411769
1718.23071289	2.31372547
1718.23486328	2.37254906
1718.23486328	2.43137264
1718.23889160	2.50980401
1718.24328613	2.54901958
1718.24719238	2.56862736
1718.24719238	2.54901958
1718.25097656	2.49019599
1718.25512695	2.43137264
1718.25915527	2.35294127
1718.25915527	2.19607854
1718.26318359	2.00000000
1718.26733398	1.80392158
1718.27148438	1.68627453
1718.27551270	1.72549021
1718.27954102	1.78431368
1718.27954102	1.80392158
1718.28369141	1.88235295
1718.28784180	1.96078432
1718.29199219	2.07843137
1718.29199219	2.23529410
1718.29602051	2.33333325
1718.30041504	2.39215684
1718.30444336	2.43137264
1718.30444336	2.43137264
1718.30834961	2.43137264
1718.31250000	2.49019599
1718.31701660	2.54901958
1718.32067871	2.56862736
1718.32470703	2.54901958
1718.32470703	2.54901958
1718.32897949	2.58823538
1718.33288574	2.64705873
1718.33703613	2.64705873
1718.33703613	2.64705873
1718.34106445	2.66666675
1718.34509277	2.62745094
1718.34936523	2.62745094
1718.34936523	2.64705873
1718.35339355	2.66666675
1718.35742188	2.70588231
1718.36181641	2.68627453
1718.36572266	2.70588231
1718.36987305	2.68627453
1718.36987305	2.70588231
1718.37402344	2.74509811
1718.37817383	2.76470590
1718.38232422	2.82352948
1718.38232422	2.82352948
1718.38647461	2.84313726
1718.39025879	2.84313726
1718.39440918	2.90196085
1718.39440918	2.92156863
1718.39843750	2.90196085
1718.40283203	2.86274505
1718.40673828	2.88235283
1718.41088867	2.90196085
1718.41479492	2.90196085
1718.41479492	2.88235283
1718.41894531	2.84313726
1718.42321777	2.80392146
1718.42724609	2.74509811
1718.42724609	2.64705873
1718.43115234	2.62745094
1718.43530273	2.64705873
1718.43957520	2.62745094
1718.43957520	2.60784316
1718.44360352	2.52941179
1718.44763184	2.50980401
1718.45178223	2.49019599
1718.45593262	2.49019599
1718.46020508	2.43137264
1718.46020508	2.37254906
1718.46411133	2.35294127
1718.46826172	2.35294127
1718.47229004	2.37254906
1718.47229004	2.39215684
1718.47631836	2.39215684
1718.48034668	2.37254906
1718.48449707	2.33333325
1718.48449707	2.33333325
1718.48864746	2.33333325
1718.49279785	2.33333325
1718.49694824	2.37254906
1718.50109863	2.37254906
1718.50512695	2.33333325
1718.50512695	2.31372547
1718.50915527	2.31372547
1718.51330566	2.29411769
1718.51733398	2.31372547
1718.51733398	2.31372547
1718.52148438	2.31372547
1718.52563477	2.29411769
1718.52966309	2.33333325
1718.52966309	2.35294127
1718.53369141	2.39215684
1718.53784180	2.39215684
1718.53784180	2.43137264
1718.54199219	2.41176462
1718.54614258	2.39215684
1718.55029297	2.35294127
1718.55029297	2.37254906
1718.55444336	2.41176462
1718.55834961	2.39215684
1718.56286621	2.39215684
1718.56286621	2.37254906
1718.56640625	2.37254906
